,map_id,model,prompt_id,avg_model_score,max_model_score,std_model_score,n_model_runs,map_size,abstractability,instruction,necessary_context,background_context,representation_key,output,avg_gain,avg_rel_gain,avg_gain_diff,n_plan_runs
555,map_5x5_eb9bf2f286,llama3.1:8b,3,0.16988959756036062,0.5,0.09334082629589964,20,5,no abstraction,role1,necessary-domain1,test3,json,out1,0.01843377478243339,1.4867696445204681,-0.00014823406225158615,56
556,map_5x5_eb9bf2f286,llama3.1:8b,4,0.13560070169796776,0.2,0.021041834566147437,20,5,no abstraction,relation1,necessary-domain2,test3,text,out2,-0.008421518109620517,-0.41959785043327746,0.02200007724146989,42
557,map_5x5_eb9bf2f286,llama3.1:8b,5,0.16998092008498505,0.5,0.09864737699389355,20,5,no abstraction,relation1,necessary-domain2,test3,json,out2,0.012973628980772835,1.0891506527800605,-0.0007555563203872217,42
558,map_5x5_eb9bf2f286,llama3.1:8b,6,0.12295623197419196,0.13559322033898305,0.006632298165318905,20,5,no abstraction,relation2,necessary-domain2,performance3,text,out2,-0.008912919974989317,-0.3866153612133446,0.020881263722502954,42
559,map_5x5_eb9bf2f286,llama3.1:8b,7,0.13481062358368862,0.2222222222222222,0.02570323379202156,20,5,no abstraction,relation2,necessary-domain2,performance3,json,out2,0.013835494489896863,inf,6.473628064942641e-05,42
560,map_5x5_eb9bf2f286,llama3.1:8b,8,0.15814892715096468,0.3333333333333333,0.06821945103859539,20,5,no abstraction,role3,necessary-domain1,domain3,text,out2,0.027814012302292714,inf,-0.0142296619287559,42
561,map_5x5_eb9bf2f286,llama3.1:8b,9,0.16653229737859593,0.5,0.09520812684350982,20,5,no abstraction,role3,necessary-domain1,domain3,json,out2,0.015471718992505748,0.7363581675209289,-0.002125053900101836,42
562,map_5x5_eb9bf2f286,llama3.1:8b,10,0.1386252451137449,0.2222222222222222,0.031826155397631666,60,5,no abstraction,gpt1,domain2,test1,text,out4,-0.009317898310366078,-inf,0.020341887809927454,42
563,map_5x5_eb9bf2f286,llama3.1:8b,11,0.13786965227766684,0.3333333333333333,0.04608128031938331,60,5,no abstraction,gpt1,domain2,test1,json,out4,0.0109185545950655,-1.5917399937637993,0.0010221402063256095,42
564,map_5x5_eb9bf2f286,llama3.3:70b,0,0.1124352450315814,0.12000000000000002,0.0020871731141185196,20,5,no abstraction,role1,necessary-domain2,domain2,text,out2,-0.013194414465909866,-inf,0.03248235374511703,56
565,map_5x5_eb9bf2f286,llama3.3:70b,1,0.1288250859204674,0.14285714285714285,0.01084120573614613,20,5,no abstraction,role1,necessary-domain2,domain2,json,out2,-0.012486301504430275,-1.2018534340022067,0.033313723296991365,56
566,map_5x5_eb9bf2f286,llama3.3:70b,2,0.1056105610561056,0.10561056105610561,0.0,20,5,no abstraction,role1,necessary-domain1,test3,text,out1,-0.013420472377467681,-1.294037725243015,0.03135885850482039,56
567,map_5x5_eb9bf2f286,llama3.3:70b,3,0.12493425442502293,0.25,0.03088257965307695,20,5,no abstraction,role1,necessary-domain1,test3,json,out1,-0.01431590373317396,-inf,0.03250257685070942,56
568,map_5x5_eb9bf2f286,llama3.3:70b,4,0.1145264314109317,0.125,0.00587842846067492,20,5,no abstraction,relation1,necessary-domain2,test3,text,out2,-0.013250343345460392,-0.3772261560576484,0.03352805782464283,56
569,map_5x5_eb9bf2f286,llama3.3:70b,5,0.16455536170271076,1.0,0.19709392254694583,20,5,no abstraction,relation1,necessary-domain2,test3,json,out2,0.01818971288878294,0.6873835080765718,-0.0006548226003845636,56
570,map_5x5_eb9bf2f286,llama3.3:70b,6,0.1111024287060518,0.125,0.005158774886145952,20,5,no abstraction,relation2,necessary-domain2,performance3,text,out2,-0.01314365053815496,-0.331083941468218,0.03165101586353206,56
571,map_5x5_eb9bf2f286,llama3.3:70b,7,0.10894510692398371,0.125,0.0060937669932533915,20,5,no abstraction,relation2,necessary-domain2,performance3,json,out2,-0.013295391508865875,-0.8983741118472002,0.031979594663495065,56
572,map_5x5_eb9bf2f286,llama3.3:70b,8,0.12081482786812765,0.13114754098360656,0.005463178080135092,20,5,no abstraction,role3,necessary-domain1,domain3,text,out2,-0.014304379671812003,-1.8549178502595949,0.03231425951101946,56
573,map_5x5_eb9bf2f286,llama3.3:70b,9,0.1340120344761695,0.3333333333333333,0.04782426770749228,20,5,no abstraction,role3,necessary-domain1,domain3,json,out2,0.01721110599026793,0.5923843493463234,0.000997760097185769,56
574,map_5x5_eb9bf2f286,llama3.3:70b,10,0.11689340172619159,0.1388888888888889,0.006183008224013663,60,5,no abstraction,gpt1,domain2,test1,text,out4,-0.0141201484717783,-1.1215176641377638,0.033293196463159105,56
575,map_5x5_eb9bf2f286,llama3.3:70b,11,0.11998607937171121,0.14285714285714285,0.008420104755329607,60,5,no abstraction,gpt1,domain2,test1,json,out4,-0.013451136487225646,-inf,0.033614776725215526,56
576,map_9x9_7e16f28f8b,deepseek-r1:14b,0,0.04122119870100226,0.054945054945054944,0.003837024922090234,20,9,no abstraction,role1,necessary-domain2,domain2,text,out2,0.0,0.0,1.5614942337073214e-05,56
577,map_9x9_7e16f28f8b,deepseek-r1:14b,1,0.041277394358634506,0.04823151125401929,0.002819183113872755,20,9,no abstraction,role1,necessary-domain2,domain2,json,out2,-4.614231487114286e-06,0.5,8.83941760375357e-06,56
578,map_9x9_7e16f28f8b,deepseek-r1:14b,2,0.04333230806193126,0.07407407407407407,0.00786447199392783,20,9,no abstraction,role1,necessary-domain1,test3,text,out1,-2.0849975269464277e-06,inf,0.0,56
579,map_9x9_7e16f28f8b,deepseek-r1:14b,3,0.040689401304602135,0.045454545454545456,0.0018068814145501043,20,9,no abstraction,role1,necessary-domain1,test3,json,out1,0.0,0.0,1.4656970632216071e-05,56
580,map_9x9_7e16f28f8b,deepseek-r1:14b,4,0.08921514371974441,1.0,0.21438935915628238,20,9,no abstraction,relation1,necessary-domain2,test3,text,out2,2.008547829020357e-05,inf,-1.4656970632216073e-05,56
581,map_9x9_7e16f28f8b,deepseek-r1:14b,5,0.055699559725106484,0.25,0.04853104108980571,20,9,no abstraction,relation1,necessary-domain2,test3,json,out2,1.4656970632216071e-05,inf,-7.456215098498214e-06,56
582,map_9x9_7e16f28f8b,deepseek-r1:14b,6,0.09105782026658947,1.0,0.21403685684612078,20,9,no abstraction,relation2,necessary-domain2,performance3,text,out2,0.0,0.0,4.614231487114286e-06,56
583,map_9x9_7e16f28f8b,deepseek-r1:14b,7,0.04010457701495832,0.04519774011299435,0.0018594261761106956,20,9,no abstraction,relation2,necessary-domain2,performance3,json,out2,-4.614231487114286e-06,0.2,2.185772616593393e-05,56
584,map_9x9_7e16f28f8b,deepseek-r1:14b,8,0.10851366720156819,1.0,0.21507704344106876,20,9,no abstraction,role3,necessary-domain1,domain3,text,out2,2.9202177233635712e-05,inf,-1.5359482772292856e-05,56
585,map_9x9_7e16f28f8b,deepseek-r1:14b,9,0.09088823859356877,1.0,0.2140475721156792,20,9,no abstraction,role3,necessary-domain1,domain3,json,out2,0.0,inf,7.200755533717857e-06,56
586,map_9x9_7e16f28f8b,deepseek-r1:14b,10,0.04406500823762925,0.08333333333333333,0.009545732681034362,60,9,no abstraction,gpt1,domain2,test1,text,out4,1.4656970632216073e-05,inf,5.428507657987501e-06,56
587,map_9x9_7e16f28f8b,deepseek-r1:14b,11,0.04638077127986532,0.09523809523809523,0.011754285429534998,60,9,no abstraction,gpt1,domain2,test1,json,out4,1.2772958725689285e-05,inf,-6.386479362844643e-06,56
588,map_9x9_7e16f28f8b,deepseek-r1:32b,0,0.04223081740254176,0.05,0.003765722265769059,20,9,no abstraction,role1,necessary-domain2,domain2,text,out2,-1.0042739145101785e-05,0.4,1.7556244330035712e-05,56
589,map_9x9_7e16f28f8b,deepseek-r1:32b,1,0.04246353475794072,0.04914004914004914,0.00302932698777178,20,9,no abstraction,role1,necessary-domain2,domain2,json,out2,0.0,0.0,5.428507657987501e-06,56
590,map_9x9_7e16f28f8b,deepseek-r1:32b,2,0.07013349499695733,0.2222222222222222,0.04846462394322578,20,9,no abstraction,role1,necessary-domain1,test3,text,out1,-5.428507657987501e-06,0.2,2.2984751988023214e-05,56
591,map_9x9_7e16f28f8b,deepseek-r1:32b,3,0.04973168417714198,0.16666666666666666,0.027913769485732584,20,9,no abstraction,role1,necessary-domain1,test3,json,out1,-4.614231487114286e-06,0.2,2.678470730426607e-05,56
592,map_9x9_7e16f28f8b,deepseek-r1:32b,4,0.11147242201798066,1.0,0.21363665778208565,20,9,no abstraction,relation1,necessary-domain2,test3,text,out2,0.0,,0.0,56
593,map_9x9_7e16f28f8b,deepseek-r1:32b,5,0.046795304275525244,0.07692307692307693,0.009306975322152458,20,9,no abstraction,relation1,necessary-domain2,test3,json,out2,9.228462974228572e-06,inf,5.428507657987501e-06,56
594,map_9x9_7e16f28f8b,deepseek-r1:32b,6,0.0641759394799702,0.4,0.08177097214073246,20,9,no abstraction,relation2,necessary-domain2,performance3,text,out2,0.0,0.0,1.1000710849958928e-05,56
595,map_9x9_7e16f28f8b,deepseek-r1:32b,7,0.09239816373098236,1.0,0.213859227450955,20,9,no abstraction,relation2,necessary-domain2,performance3,json,out2,3.300213254987857e-05,inf,-9.505744313908928e-06,56
596,map_9x9_7e16f28f8b,deepseek-r1:32b,8,0.0432462592743493,0.06896551724137931,0.006705423761676965,20,9,no abstraction,role3,necessary-domain1,domain3,text,out2,0.0,0.0,1.0857015315975001e-05,56
597,map_9x9_7e16f28f8b,deepseek-r1:32b,9,0.045323396546805304,0.09523809523809523,0.012140610996616725,20,9,no abstraction,role3,necessary-domain1,domain3,json,out2,1.1000710849958928e-05,inf,-1.1000710849958928e-05,56
598,map_9x9_7e16f28f8b,deepseek-r1:32b,10,0.07825922489202132,0.5,0.10766110318192672,60,9,no abstraction,gpt1,domain2,test1,text,out4,4.614231487114286e-06,inf,6.386479362844643e-06,56
599,map_9x9_7e16f28f8b,deepseek-r1:32b,11,0.046883338690695144,0.057971014492753624,0.004858567542559057,60,9,no abstraction,gpt1,domain2,test1,json,out4,1.915943808853393e-05,inf,7.168824030530359e-06,56
600,map_9x9_7e16f28f8b,deepseek-r1:70b,0,0.04648003805958116,0.09090909090909091,0.015225823793275856,20,9,no abstraction,role1,necessary-domain2,domain2,text,out2,0.0,0.0,9.228462974228572e-06,56
601,map_9x9_7e16f28f8b,deepseek-r1:70b,1,0.043644520963216436,0.05073649754500818,0.0026727421960256186,20,9,no abstraction,role1,necessary-domain2,domain2,json,out2,0.0,,0.0,56
602,map_9x9_7e16f28f8b,deepseek-r1:70b,2,0.043803997863743185,0.05263157894736842,0.0034420341418321346,20,9,no abstraction,role1,necessary-domain1,test3,text,out1,0.0,0.0,1.9328492205766073e-05,56
603,map_9x9_7e16f28f8b,deepseek-r1:70b,3,0.04273606630917694,0.052238805970149245,0.003791219131379053,20,9,no abstraction,role1,necessary-domain1,test3,json,out1,0.0,0.0,1.642921850794643e-05,56
604,map_9x9_7e16f28f8b,deepseek-r1:70b,4,0.04563281616300854,0.09523809523809523,0.015123006842525433,20,9,no abstraction,relation1,necessary-domain2,test3,text,out2,-6.386479362844643e-06,0.2,2.3128447522007143e-05,56
605,map_9x9_7e16f28f8b,deepseek-r1:70b,5,0.04335325019650665,0.058823529411764705,0.005130337259378991,20,9,no abstraction,relation1,necessary-domain2,test3,json,out2,0.0,0.0,3.012821743530536e-05,56
606,map_9x9_7e16f28f8b,deepseek-r1:70b,6,0.04114575760019369,0.04545454545454545,0.0019270497235304457,20,9,no abstraction,relation2,necessary-domain2,performance3,text,out2,0.0,0.0,2.379902815889643e-05,56
607,map_9x9_7e16f28f8b,deepseek-r1:70b,7,0.04256954341643459,0.07692307692307693,0.008742719208393417,20,9,no abstraction,relation2,necessary-domain2,performance3,json,out2,0.0,0.0,6.386479362844643e-06,56
608,map_9x9_7e16f28f8b,deepseek-r1:70b,8,0.044225479384549536,0.05617021276595744,0.005468420321316118,20,9,no abstraction,role3,necessary-domain1,domain3,text,out2,0.0,0.0,2.8244205528778573e-05,56
609,map_9x9_7e16f28f8b,deepseek-r1:70b,9,0.046432147977880964,0.08074534161490685,0.009880046565126303,20,9,no abstraction,role3,necessary-domain1,domain3,json,out2,7.513505184933928e-06,inf,-6.699229014060713e-06,56
610,map_9x9_7e16f28f8b,deepseek-r1:70b,10,0.04817727485988402,0.09090909090909091,0.011475403320158168,60,9,no abstraction,gpt1,domain2,test1,text,out4,1.0042739145101785e-05,inf,4.614231487114286e-06,56
611,map_9x9_7e16f28f8b,deepseek-r1:70b,11,0.044301481745789725,0.07317073170731708,0.007411449151373903,60,9,no abstraction,gpt1,domain2,test1,json,out4,-7.513505184933928e-06,0.8638376329198532,1.3842694461342858e-05,56
612,map_9x9_7e16f28f8b,deepseek-r1:7b,0,0.05165205023320872,0.2222222222222222,0.04024318744601929,20,9,no abstraction,role1,necessary-domain2,domain2,text,out2,0.0,0.0,1.5614942337073214e-05,56
613,map_9x9_7e16f28f8b,deepseek-r1:7b,1,0.04200512237374839,0.049212598425196846,0.002760288657516077,20,9,no abstraction,role1,necessary-domain2,domain2,json,out2,0.0,0.0,1.5614942337073214e-05,56
614,map_9x9_7e16f28f8b,deepseek-r1:7b,2,0.058917452630479816,0.25,0.048678618770924234,20,9,no abstraction,role1,necessary-domain1,test3,text,out1,1.8456925948457144e-05,inf,6.300073915296428e-06,56
615,map_9x9_7e16f28f8b,deepseek-r1:7b,3,0.04644816381747476,0.1319796954314721,0.02034109438628516,20,9,no abstraction,role1,necessary-domain1,test3,json,out1,7.513505184933928e-06,inf,1.1757696934396429e-05,56
616,map_9x9_7e16f28f8b,deepseek-r1:7b,4,0.04459222982892104,0.09090909090909091,0.011169517684198313,20,9,no abstraction,relation1,necessary-domain2,test3,text,out2,0.0,0.0,1.5471246803089286e-05,56
617,map_9x9_7e16f28f8b,deepseek-r1:7b,5,0.04155614726180732,0.046969696969696974,0.0022793266707615287,20,9,no abstraction,relation1,necessary-domain2,test3,json,out2,0.0,0.0,1.8514216034892855e-05,56
618,map_9x9_7e16f28f8b,deepseek-r1:7b,6,0.04401507131692809,0.053388090349075976,0.0034331935880777694,20,9,no abstraction,relation2,necessary-domain2,performance3,text,out2,-4.614231487114286e-06,0.5,4.614231487114286e-06,56
619,map_9x9_7e16f28f8b,deepseek-r1:7b,7,0.04318488134412453,0.050374404356705246,0.0032215829213112055,20,9,no abstraction,relation2,necessary-domain2,performance3,json,out2,0.0,0.0,4.614231487114286e-06,56
620,map_9x9_7e16f28f8b,deepseek-r1:7b,8,0.05127919912554142,0.1,0.016023861555518062,20,9,no abstraction,role3,necessary-domain1,domain3,text,out2,2.5657681482175e-05,inf,-2.1043449995060716e-05,56
621,map_9x9_7e16f28f8b,deepseek-r1:7b,9,0.0676386166184355,0.25,0.05371692968597755,20,9,no abstraction,role3,necessary-domain1,domain3,json,out2,0.0,0.0,5.428507657987501e-06,56
622,map_9x9_7e16f28f8b,deepseek-r1:7b,10,0.047010037546818935,0.12380952380952381,0.018074455329570527,60,9,no abstraction,gpt1,domain2,test1,text,out4,0.0,0.0,4.614231487114286e-06,56
623,map_9x9_7e16f28f8b,deepseek-r1:7b,11,0.05080074343573855,0.1319796954314721,0.024177751458288467,60,9,no abstraction,gpt1,domain2,test1,json,out4,5.428507657987501e-06,inf,0.0,56
624,map_9x9_7e16f28f8b,deepseek-r1:8b,0,0.04212275287987144,0.049481245011971264,0.002930547601178405,20,9,no abstraction,role1,necessary-domain2,domain2,text,out2,0.0,0.0,2.6471957653048215e-05,56
625,map_9x9_7e16f28f8b,deepseek-r1:8b,1,0.04279033162759928,0.05128205128205128,0.003252140659584792,20,9,no abstraction,role1,necessary-domain2,domain2,json,out2,0.0,0.0,1.0042739145101785e-05,56
626,map_9x9_7e16f28f8b,deepseek-r1:8b,2,0.04583859451894625,0.08333333333333333,0.009861921316714272,20,9,no abstraction,role1,necessary-domain1,test3,text,out1,-7.513505184933928e-06,0.25,1.915943808853393e-05,56
627,map_9x9_7e16f28f8b,deepseek-r1:8b,3,0.05031185340937183,0.10126582278481013,0.01854375080500851,20,9,no abstraction,role1,necessary-domain1,test3,json,out1,0.0,0.0,4.614231487114286e-06,56
628,map_9x9_7e16f28f8b,deepseek-r1:8b,4,0.04544847327281403,0.05641025641025641,0.004837039057376345,20,9,no abstraction,relation1,necessary-domain2,test3,text,out2,0.0,0.0,2.6784707304264284e-05,56
629,map_9x9_7e16f28f8b,deepseek-r1:8b,5,0.04310347197350472,0.0625,0.005601577647316711,20,9,no abstraction,relation1,necessary-domain2,test3,json,out2,0.0,0.0,2.7286233823921426e-05,56
630,map_9x9_7e16f28f8b,deepseek-r1:8b,6,0.05112168395219524,0.1111111111111111,0.02025993387373253,20,9,no abstraction,relation2,necessary-domain2,performance3,text,out2,0.0,0.0,9.228462974228572e-06,56
631,map_9x9_7e16f28f8b,deepseek-r1:8b,7,0.04555353211957629,0.1319796954314721,0.0204449191615255,20,9,no abstraction,relation2,necessary-domain2,performance3,json,out2,3.896763503905893e-05,inf,-3.435340355194465e-05,56
632,map_9x9_7e16f28f8b,deepseek-r1:8b,8,0.042987005147333494,0.05120248254460822,0.0035596002073242077,20,9,no abstraction,role3,necessary-domain1,domain3,text,out2,0.0,0.0,2.6471957653048215e-05,56
633,map_9x9_7e16f28f8b,deepseek-r1:8b,9,0.04732773455674225,0.1319796954314721,0.02014749415971769,20,9,no abstraction,role3,necessary-domain1,domain3,json,out2,5.572203191971428e-06,inf,-1.1000710849958928e-05,56
634,map_9x9_7e16f28f8b,deepseek-r1:8b,10,0.043337119111159325,0.06382978723404256,0.005469318267321997,60,9,no abstraction,gpt1,domain2,test1,text,out4,2.899273697819642e-06,inf,9.873685027869643e-06,56
635,map_9x9_7e16f28f8b,deepseek-r1:8b,11,0.0493347545995904,0.11659192825112108,0.020983729827350552,60,9,no abstraction,gpt1,domain2,test1,json,out4,8.142761708732145e-07,inf,0.0,56
636,map_9x9_7e16f28f8b,llama3.1:70b,0,0.045840603833669044,0.08695652173913043,0.012329955049511744,20,9,no abstraction,role1,necessary-domain2,domain2,text,out2,3.0128217435305357e-05,inf,-2.008547829020357e-05,56
637,map_9x9_7e16f28f8b,llama3.1:70b,1,0.04222125799713256,0.049429657794676805,0.0031114746628039874,20,9,no abstraction,role1,necessary-domain2,domain2,json,out2,-1.738719021280357e-05,0.6,1.0042739145101785e-05,56
638,map_9x9_7e16f28f8b,llama3.1:70b,2,0.0419150471206428,0.05,0.0025916751260329045,20,9,no abstraction,role1,necessary-domain1,test3,text,out1,0.0,0.0,2.6615653187032144e-05,56
639,map_9x9_7e16f28f8b,llama3.1:70b,3,0.04263787130292451,0.05904059040590406,0.0043632930246644665,20,9,no abstraction,role1,necessary-domain1,test3,json,out1,0.0,0.0,1.642921850794643e-05,56
640,map_9x9_7e16f28f8b,llama3.1:70b,4,0.04474142697442014,0.07692307692307693,0.009134700897707375,20,9,no abstraction,relation1,necessary-domain2,test3,text,out2,0.0,0.0,1.0042739145101785e-05,56
641,map_9x9_7e16f28f8b,llama3.1:70b,5,0.045254766930431775,0.06389776357827476,0.006869783080701142,20,9,no abstraction,relation1,necessary-domain2,test3,json,out2,7.699840302977321e-05,inf,-6.234143239755715e-05,56
642,map_9x9_7e16f28f8b,llama3.1:70b,6,0.0443194357505416,0.05714285714285714,0.0038107671007214287,20,9,no abstraction,relation2,necessary-domain2,performance3,text,out2,-1.0042739145101785e-05,0.4,1.5614942337073214e-05,56
643,map_9x9_7e16f28f8b,llama3.1:70b,7,0.04855564583865735,0.125,0.019158195875563794,20,9,no abstraction,relation2,necessary-domain2,performance3,json,out2,-5.428507657987501e-06,0.3333333333333333,1.4656970632216071e-05,56
